code,date,fundamental,technical,fundflow,sentiment,shortterm,total,pct_chg_score_day,resonance_count,is_resonance,fwd_ret_1,fwd_ret_3,fwd_max_3,hit_limit_3,trailing_5,trailing_10,_aligned,high_10d,high_20d,low_10d,low_20d,pullback_10d,pullback_20d,position_20d,max_pct_chg_5d,max_pct_chg_10d,min_pct_chg_5d,avg_pct_chg_5d,pct_chg_std_5d,pct_chg_std_10d,avg_vol_5d,avg_vol_10d,avg_amount_5d,vol_ratio_proxy,amount_ratio,amount_3d_increasing,consecutive_up,consecutive_down,gap_up,gap_up_bool,reversal_signal,limit_up_count_5d,limit_up_count_10d,limit_up_count_20d,limit_up_count_60d,vol_price_divergence,amplitude,upper_shadow_pct,pe,pb,total_mv,circ_mv,turnover_rate,turnover_rate_f,volume_ratio,free_share,net_mf_amount,net_mf_vol,buy_lg_amount,buy_lg_vol,sell_lg_amount,sell_lg_vol,buy_elg_amount,buy_elg_vol,sell_elg_amount,sell_elg_vol,buy_sm_amount,sell_sm_amount,earnings_yield,book_yield,log_circ_mv,turnover_healthy,net_mf_ratio,lg_buy_sell_ratio,elg_net,cpt_ret_1d_max,cpt_ret_3d_max,cpt_ret_5d_max,cpt_up_streak_max,cpt_turn_5d_max,cpt_ret_1d_avg,cpt_ret_3d_avg,cpt_ret_5d_avg,cpt_up_streak_avg,cpt_turn_5d_avg,n_concepts,cpt_up_ratio,inst_net_amount,inst_buy_amount,inst_sell_amount,inst_trade_count,n_inst_buyers,inst_buy_ratio,has_inst_net_buy,inst_score,tl_net_amount,tl_buy_amount,tl_sell_amount,tl_turnover,tl_pct_change,is_top_list,tl_quality
603163.SH,20260611,54.0,2.0,19.0,0.0,18.8,23.67567567567568,5.6,0.0,0,-0.0153003564287577,0.0013040076501782,0.0301660436407893,0.0,0.1491508491508493,0.0229435304579812,True,115.7,133.95,93.0,93.0,0.005790838375108,0.1412467338559163,0.5379731379731382,10.0052,10.0052,-4.1279,2.95968,5.382218312703416,5.209053471447572,41256.708,33778.47900000001,442490.558,1.6128349358363734,1.637144011104526,0.0,1.0,0.0,-1.1967583867320108,0.0,0.0,1.0,1.0,2.0,2.0,0.0,10.714285714285715,0.2638522427440732,74.4308,9.6242,1150300.0,1150300.0,6.654,23.8665,2.02,2788.025,1467.81,1235.0,10910.99,,10706.65,9819.0,2482.9,2280.0,1616.14,1493.0,35781.27,,0.0134352982904926,0.1039047401342449,13.955533335884102,1.0,0.0012760236460053,0.0,,3.3225,10.8732,6.607100000000001,3.0,5.8634844,1.9704499999999998,6.7746,2.0944500000000006,2.0,4.9827419,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
603165.SH,20260612,40.0,0.0,0.0,0.0,2.2,9.25,4.5,0.0,0,0.0084801043705153,0.0241356816699283,0.0424005218525767,0.0,-0.0814859197124027,-0.0697815533980582,True,17.3,19.58,14.52,14.52,0.1138728323699422,0.2170582226762001,0.1600790513833993,3.5811,3.5811,-3.3592,-0.3179599999999999,2.33001690088291,2.0362126225176,91094.786,82591.43,142134.7808,1.2145052956159312,1.2091117531733653,0.0,1.0,0.0,1.3513513513513375,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.405405405405412,61.68831168831173,21.4263,1.7832,479412.6372,479412.6372,3.5377,6.4407,1.25,17177.5491,2945.28,18897.0,4524.05,,3460.07,22153.0,753.92,4776.0,1359.19,8686.0,6727.02,,0.0466716138577355,0.5607895917451773,13.080316961085554,1.0,0.0061435176536059,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
603166.SH,20260608,61.0,0.0,49.0,14.0,17.0,41.972972972972975,4.1,0.0,0,-0.0278174037089871,-0.0763195435092725,-0.0071326676176889,0.0,0.1297340854149877,-0.0028449502133712,True,14.26,15.32,11.75,11.75,0.0168302945301542,0.0848563968668407,0.6358543417366945,9.9755,9.9755,-0.8914,2.55146,4.144967011014684,4.003176587274162,111376.436,91685.752,145527.5134,2.057069504360869,2.1662414868142728,1.0,2.0,0.0,0.1486988847583692,0.0,0.0,1.0,1.0,1.0,1.0,0.0,5.576208178438662,10.666666666666677,28.5923,3.4727,905202.2127,898283.3427,3.5758,8.758,2.96,26160.0811,701.88,5042.0,3688.91,26887.0,3415.74,24839.0,878.65,6333.0,1410.79,10323.0,15801.5,15896.62,0.0349744511634251,0.2879603766521726,13.708240823908335,1.0,0.0007813570247115,1.0796578024666788,-532.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
603171.SH,20260602,57.0,0.0,46.0,30.0,16.5,43.02702702702703,2.8,0.0,0,-0.0654981549815498,-0.1252767527675278,-0.0129151291512915,0.0,0.0739052902714485,-0.0962147740536935,True,59.74,64.44,47.6,47.6,0.0927351858051556,0.158907510862818,0.3919239904988125,10.0,10.0,-3.8229,1.55394,4.933679717857656,4.378033592436221,64848.14599999999,61708.24399999999,333451.43700000003,1.8932074017968072,1.996408280585697,0.0,2.0,0.0,2.510460251046021,1.0,0.0,1.0,1.0,1.0,1.0,0.0,3.499429440852041,57.06521739130409,161.6528,8.5488,2202389.9,2199923.8,3.0247,11.5986,2.32,10584.9461,-1526.12,-2925.0,13077.39,24118.0,10757.6,19870.0,2967.15,5474.0,3013.33,5557.0,27197.75,27775.64,0.0061860976116714,0.1169754819389855,14.603933281365055,1.0,-0.0006937149368537,1.2155289721711002,-46.17999999999984,2.5094,-3.8296,-3.0675,1.0,4.9352198000000005,2.5094,-3.8296,-3.0675,1.0,4.9352198000000005,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
603171.SH,20260612,57.0,0.0,20.0,0.0,21.8,25.486486486486484,3.8,0.0,0,0.0030823425803609,-0.028841919859093,0.0253192426243944,0.0,-0.0419742670322715,-0.0497907949790794,True,55.25,60.2,43.0,43.0,0.177918552036199,0.2455149501661129,0.1406976744186047,3.6986,10.0,-3.5646,-0.8161200000000001,2.7537150654343305,4.631464303878419,48269.298,65894.91,218067.261,1.3094122479262076,1.3041943604730286,1.0,1.0,0.0,1.5753424657534376,0.0,1.0,0.0,1.0,1.0,1.0,0.0,4.269406392694075,19.251336898395643,135.4662,7.1639,1845618.99,1843552.38,1.5572,5.9295,1.33,10659.3561,4478.84,9905.0,3689.41,,3973.46,8823.0,1368.95,3026.0,1477.55,3279.0,14945.3,,0.0073819151936054,0.1395887714792222,14.427204909596869,0.0,0.002429461754702,0.0,,-0.1769,-3.2018000000000004,-2.4986000000000006,0.0,4.459890400000001,-0.1769,-3.2018000000000004,-2.4986000000000006,0.0,4.459890400000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
603172.SH,20260601,0.0,0.0,0.0,0.0,1.5,0.4285714285714285,6.5,0.0,0,-0.0388161086851043,-0.0781174187287724,0.0087336244541484,0.0,-0.0292039566650965,-0.1173447537473234,True,23.95,24.34,19.53,19.53,0.1394572025052192,0.1532456861133936,0.2245322245322242,4.4602,4.4602,-3.8775,-0.55138,2.8278493746308344,2.805861496029339,26605.594,37034.463,54295.3888,1.2562395712721166,1.2686152824823314,1.0,1.0,0.0,0.1520527116066983,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.616320324379116,36.470588235294194,56.9629,2.4717,274896.18,274896.18,2.5058,7.7047,1.22,4337.99,166.44,869.0,673.4,,619.88,2998.0,0.21,1.0,104.5,500.0,4014.97,,0.0175552859843863,0.4045798438321803,12.524148778094618,1.0,0.000605464943165,0.0,,2.8117,0.5657000000000001,-0.9620000000000002,1.0,3.4450536,2.8117,0.5657000000000001,-0.9620000000000002,1.0,3.4450536,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
603172.SH,20260612,0.0,0.0,0.0,0.0,3.0,1.25,4.1,0.0,0,0.0152230971128608,-0.0461942257217847,0.0330708661417322,0.0,-0.0026178010471205,-0.0344652812975164,True,21.23,24.34,18.06,18.06,0.1026848798869524,0.2173377156943302,0.1576433121019111,2.973,4.4602,-4.0314,-0.0195999999999999,2.5529368444989,2.748816659237207,20650.034,21114.83,38571.3964,1.142225722243363,1.159779245119578,0.0,1.0,0.0,1.7837837837837656,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.05405405405406,28.57142857142857,52.6513,2.2846,254088.9,254088.9,1.7684,5.4373,1.18,4337.99,-163.84,-899.0,662.14,,563.1,2970.0,0.0,0.0,0.0,0.0,2634.22,,0.0189928833666025,0.4377133852753216,12.44543948476496,0.0,-0.0006448136852888,0.0,,-0.0373,4.1446000000000005,3.4446999999999997,0.0,4.1109784,-0.0373,4.1446000000000005,3.4446999999999997,0.0,4.1109784,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
603173.SH,20260609,0.0,0.0,17.0,0.0,4.5,11.324324324324325,3.0,0.0,0,0.02,0.0194117647058822,0.0647058823529411,0.0,-0.0173410404624277,-0.0654205607476636,True,36.38,40.2,32.61,32.61,0.0654205607476636,0.154228855721393,0.1831357048748353,1.8269,1.8269,-3.3854,-0.3306,1.922064291328467,1.9690786510700884,13695.179999999998,12575.438999999998,47001.3094,0.8019609818928997,0.7920880178712638,0.0,1.0,0.0,-0.0898472596585819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5639412997903497,36.97478991596627,12.9109,2.6185,544000.0,544000.0,0.6864,2.1948,0.8,5003.992,561.17,1645.0,513.49,,527.98,1558.0,0.0,0.0,108.28,318.0,2293.78,,0.0774539342725913,0.3818980332251289,13.20670452583808,0.0,0.0010315625,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
603173.SH,20260610,0.0,2.0,34.0,21.0,4.5,23.951219512195127,5.3,0.0,0,-0.0069204152249136,0.0135524798154555,0.0524798154555941,0.0,-0.0028752156411731,-0.0091428571428571,True,36.2,40.2,32.61,32.61,0.0419889502762431,0.1373134328358209,0.2727272727272726,2.0,2.0,-3.3854,-0.0346399999999999,2.132675775264492,1.8059192833568167,16139.164,13346.331,55591.05820000001,1.5084994489181718,1.5307497420511416,0.0,2.0,0.0,-1.3235294117647125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.79411764705884,57.35849056603774,13.1691,2.6709,554880.0,554880.0,1.5216,4.8653,1.78,5003.992,-941.96,-2700.0,1015.07,,638.9,1830.0,338.59,945.0,140.45,392.0,4478.73,,0.0759353334700169,0.3744056310606911,13.22650715313426,0.0,-0.0016975922722029,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
603175.SH,20260609,0.0,0.0,7.0,28.0,4.5,11.000000000000002,7.0,0.0,0,-0.0324519230769231,0.0093749999999999,0.0389423076923076,0.0,-0.0444469966693463,-0.1170540167674838,True,96.66,106.8,77.67,77.67,0.1392509828264017,0.2209737827715355,0.1898386543082733,5.5168,5.5168,-3.8415,-0.8525200000000002,3.276090217561171,3.24481938085928,33767.9,37440.702,280973.1984,1.087865991074363,1.0847265316961276,1.0,1.0,0.0,2.3462270133164376,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.252377932783776,35.496957403651066,157.1683,13.276,3636083.9507,378345.6768,8.0782,8.0782,1.12,4547.424,2498.1,3002.0,4300.83,,4132.58,4991.0,730.41,887.0,823.62,994.0,16827.05,,0.0063626061998507,0.0753238927387767,12.843563545600402,1.0,0.0066026920701952,0.0,,5.7017,1.2192999999999996,3.9926999999999997,1.0,7.8607682,4.922422222222222,-0.3643444444444443,1.8356666666666668,1.0,5.947227488888888,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
603176.SH,20260608,44.0,0.0,7.0,0.0,6.8,11.945945945945946,3.4,0.0,0,-0.0216962524654833,-0.0493096646942801,0.0157790927021697,0.0,-0.0541044776119402,-0.0765027322404371,True,5.5,5.82,4.84,4.84,0.0781818181818181,0.1288659793814432,0.2346938775510207,1.6227,4.6875,-4.1045,-1.08248,2.172007190043348,2.536947215631417,59451.538,57207.708000000006,30033.2158,1.891641558541345,1.8948876596824509,0.0,2.0,0.0,-1.9960079840319327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.782435129740527,47.72727272727268,61.0269,2.2543,240945.4267,234140.9797,2.4352,7.7479,2.2,14514.9862,-517.05,-10283.0,575.88,11311.0,391.25,7707.0,82.61,1623.0,0.0,0.0,3250.58,3705.42,0.0163862165700699,0.4435966818968194,12.36367869027365,1.0,-0.0022082849429539,1.4681453154875717,82.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
603179.SH,20260602,46.0,0.0,0.0,0.0,14.5,12.028571428571428,2.8,0.0,0,0.0306520890277235,0.019328387348692,0.0819992190550567,0.0,-0.1477537437603994,-0.366245978718139,True,64.98,81.57,49.86,49.86,0.2117574638350262,0.372073066078215,0.042888678650268,1.4057,7.947,-5.8735,-3.1167,2.442281083741181,3.700351819773358,329628.886,418093.404,1780860.5366,0.8782123845784559,0.8386228423317851,0.0,1.0,0.0,0.9701049297168972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.038408235992868,57.70491803278688,44.8811,4.9394,3658125.4853,3658125.4853,4.0533,6.2733,0.81,46145.4757,-1342.79,-2776.0,32186.37,62349.0,28588.1,55301.0,15940.92,30836.0,15663.01,30381.0,55816.61,60926.05,0.0222810938234579,0.2024537393205652,15.112461411691203,1.0,-0.000367070513408,1.1258266262316756,277.90999999999985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
603179.SH,20260603,43.0,0.0,26.0,28.0,15.2,28.86111111111111,3.3,0.0,0,0.0060617541200984,0.0087137715476415,0.0498200416745595,0.0,-0.0668198691886159,-0.0799930289299407,True,64.98,81.57,49.86,49.86,0.1875961834410588,0.3528257937967389,0.0923998738568275,3.0652,7.947,-4.2072,-1.32896,2.9819307266266266,3.902871337220841,312738.336,418581.562,1647896.4888,1.10375758346428,1.106665052322551,1.0,2.0,0.0,-0.4490433424443552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.809449433814916,29.749999999999943,46.2568,5.0908,3770254.6734,3770254.6734,4.8332,7.4804,1.05,46145.4757,-10075.5,-19118.0,36967.77,69952.0,35879.2,67831.0,30172.47,56983.0,21654.52,40969.0,63216.9,73056.54,0.0216184431261998,0.1964327807024436,15.142653109768611,1.0,-0.0026723658937644,1.0303111465376449,8517.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
603179.SH,20260604,43.0,0.0,30.0,14.0,18.2,28.56756756756757,4.8,0.0,0,-0.0169459612125776,-0.0099792882696291,0.0261720956505366,0.0,-0.0199298763609522,-0.1425573135292218,True,64.98,81.57,49.86,49.86,0.1826715912588489,0.3489027828858648,0.1024913276568905,3.0652,3.0652,-3.8753,-0.3662800000000001,2.656552996196387,2.7029938725235767,303760.738,380347.05500000005,1596925.9062,1.1297441277615017,1.159334783669126,1.0,3.0,0.0,-1.4964955483993123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.573214623981813,66.57060518731997,46.5372,5.1216,3793109.0302,3793109.0302,4.805,7.4367,1.1,46145.4757,3164.32,5833.0,41023.34,,35967.4,66519.0,21303.54,39382.0,25178.65,46753.0,63107.76,,0.0214881857954496,0.1952514839112777,15.148696565367317,1.0,0.0008342285905325,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
603180.SH,20260612,0.0,0.0,0.0,10.0,2.2,4.666666666666667,8.4,0.0,0,-0.0663615560640732,-0.1533180778032036,-0.0286041189931349,0.0,0.0803461063040791,0.0258215962441314,True,17.89,19.02,15.5,15.5,0.0229178311906092,0.0809674027339642,0.5625000000000002,10.0063,10.0063,-1.7923,1.65246,4.458565296415429,3.974265159799985,18578.694,17147.249,30752.805,2.5001795066972954,2.579472376584835,1.0,1.0,0.0,0.8181246066708558,0.0,1.0,1.0,1.0,1.0,1.0,0.0,11.07614852108244,0.0,123.2315,0.9993,269641.4108,269641.4108,3.0112,10.1355,3.9,4582.925,-1687.73,-9718.0,2404.03,,1778.45,10365.0,1188.88,6877.0,441.79,2560.0,2487.68,,0.0081148083079407,1.0007004903432404,12.504848247115088,1.0,-0.0062591646994898,0.0,,0.6806,-0.8435999999999996,-2.1687999999999983,1.0,3.10426,0.6806,-0.8435999999999996,-2.1687999999999983,1.0,3.10426,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
603181.SH,20260609,62.5,0.0,2.0,0.0,6.8,11.472972972972972,3.0,0.0,0,0.0120910384068277,0.0945945945945945,0.1173541963015647,0.0,0.0210602759622369,-0.0589022757697456,True,14.91,15.44,12.76,12.76,0.0570087189805499,0.0893782383419688,0.4850746268656719,5.3184,5.3184,-3.7681,0.8052399999999998,3.221017147175718,3.536820938993095,63576.564,67300.837,85824.29780000001,1.3208840603590972,1.3488673833344196,0.0,1.0,0.0,0.7490636704119868,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.093632958801496,2.9411764705881738,18.9579,2.3766,827712.2,827712.2,1.4265,2.4959,1.44,33646.65,1583.7,11330.0,1390.95,,1244.68,9072.0,0.0,0.0,0.0,0.0,6632.64,,0.0527484584263025,0.4207691660355129,13.626420788404824,0.0,0.0019133462089842,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
603181.SH,20260611,59.5,5.0,8.0,17.0,8.0,17.40277777777778,3.7,0.0,0,0.0672676837725381,0.1373092926490984,0.147018030513176,0.0,0.0858433734939758,0.0147783251231525,True,14.89,15.44,12.76,12.76,0.0315648085963734,0.066062176165803,0.619402985074627,5.3184,5.3184,-1.1111,2.02414,2.173923859384224,3.087872334553357,77007.008,67889.488,106599.759,1.151455592197531,1.2062939466870652,0.0,3.0,0.0,0.4919184820801225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.848910751932546,68.11594202898547,19.4433,2.4374,848905.4,848905.4,1.5062,2.6353,1.3,33646.65,1527.28,10495.0,1366.35,,1437.04,9910.0,345.56,2363.0,637.52,4384.0,6862.13,,0.0514315985455143,0.4102732419791581,13.65170303387911,0.0,0.0017991168391672,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
603181.SH,20260612,59.5,9.0,15.0,0.0,8.0,19.68055555555556,8.2,0.0,0,0.0084470435347627,0.0214424951267055,0.074723846653671,0.0,0.1400000000000001,0.1233576642335767,True,15.71,15.71,12.76,12.76,0.0203691915977084,0.0203691915977084,0.8915254237288135,6.7268,6.7268,-1.1111,2.6956800000000003,2.887247427845421,3.310791725871624,100583.414,80511.628,144728.9946,1.9201813929282616,2.0087229984806374,1.0,4.0,0.0,0.0693481276005547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.402219140083217,21.33333333333335,20.7512,2.5071,906009.3,906009.3,3.2808,5.7402,2.51,33646.65,6844.78,45283.0,3892.3,,4033.38,26687.0,859.69,5772.0,2090.28,14051.0,13557.43,,0.0481899841936851,0.3988672171034262,13.716804849873094,1.0,0.0075548672624,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
603185.SH,20260603,51.0,0.0,7.0,0.0,6.8,12.891891891891891,2.4,0.0,0,0.0056625141562853,-0.0679501698754246,0.0169875424688561,0.0,-0.0763598326359833,-0.1910215300045807,True,22.08,24.5,17.26,17.26,0.2001811594202898,0.2791836734693877,0.0552486187845302,2.1444,2.1444,-5.3763,-1.54242,2.574153662390806,2.459385038663121,138066.53999999998,161207.967,253326.1232,0.9345051306420804,0.907273020629402,0.0,1.0,0.0,0.1703577512776943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7478705281090297,66.66666666666684,64.5647,1.0222,1206313.6323,1199153.2087,1.9001,3.4575,0.91,37317.0982,635.19,3542.0,2781.59,15608.0,3110.64,17468.0,107.16,600.0,399.97,2260.0,13660.9,12906.17,0.0154883396035294,0.9782821365681864,13.997126206246763,0.0,0.0005296987869369,0.8939305318095925,-292.81000000000006,2.1247,1.1288999999999998,-0.8735000000000008,2.0,7.2759278,2.1247,1.1288999999999998,-0.8735000000000008,2.0,7.2759278,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
603185.SH,20260610,51.0,0.0,8.0,0.0,6.8,13.486486486486486,3.5,0.0,0,0.0451348182883939,0.0814771395076201,0.0902696365767878,0.0,-0.0339750849377123,-0.1077405857740586,True,19.6,24.5,16.05,16.05,0.129591836734694,0.3036734693877551,0.1195266272189346,2.0049,2.1444,-5.8352,-0.6465,2.8765159711011514,2.766039364578892,134674.64200000002,136370.59099999996,229062.3904,1.3285085250124518,1.302334235135966,0.0,2.0,0.0,-1.6676593210244062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.040500297796296,25.18518518518521,62.3711,0.9875,1165329.0242,1158411.8766,2.6349,4.7945,1.43,37317.0982,-1976.33,-12304.0,3527.08,,3486.53,20974.0,1092.95,6554.0,283.1,1671.0,16894.13,,0.0160330665965487,1.0126582278481011,13.96256055315081,1.0,-0.0017060684890426,0.0,,-1.9332,-1.0401999999999998,-0.9192000000000011,0.0,6.0040762,-1.9332,-1.0401999999999998,-0.9192000000000011,0.0,6.0040762,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
603185.SH,20260611,45.0,0.0,0.0,0.0,3.8,10.958333333333334,4.6,0.0,0,-0.0145821648906336,0.0347728547392036,0.0431856421761078,0.0,0.0039414414414411,-0.0870455709165387,True,19.5,22.61,16.05,16.05,0.0856410256410257,0.2114108801415303,0.2713414634146338,4.5135,4.5135,-5.8352,0.1429399999999999,3.5611896678497765,3.112996553885018,174550.296,155751.77,297523.5516,1.877734254887772,1.9133045230830048,1.0,3.0,0.0,0.8206330597889888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.096131301289562,5.769230769230992,65.1862,1.0321,1217925.938,1210696.5862,4.8269,8.7831,2.43,37317.0982,9924.54,56704.0,6771.36,,5389.9,31048.0,705.54,4056.0,1872.75,10783.0,32847.74,,0.0153406702645652,0.9688983625617672,14.006706443000768,1.0,0.0081973800150457,0.0,,0.3403,3.492000000000001,-1.6658000000000008,1.0,5.8486566,0.3403,3.492000000000001,-1.6658000000000008,1.0,5.8486566,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
603186.SH,20260604,62.0,25.0,0.0,19.0,20.0,30.625,4.3,0.0,0,0.0007283321194464,0.2108926114752771,0.2108926114752771,1.0,-0.0647138964577657,0.0976194705986852,True,139.22,139.22,114.17,83.6,0.1124120097687114,0.1124120097687114,0.7186263933836748,4.2697,10.0018,-8.9175,-1.2282200000000003,4.418706963083205,4.978736088446545,153703.92,170946.952,1908675.7816,0.8995382160715223,0.8821919307785699,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,8.362163530503752,23.30978809283555,70.0169,8.3461,1937460.4309,1937460.4309,8.8183,14.0069,0.88,9871.0269,16531.19,13500.0,37339.27,,33840.2,27796.0,13905.45,11378.0,15933.51,13042.0,62862.33,,0.0142822661386036,0.1198164412120631,14.4768886172398,1.0,0.0085324013519702,0.0,,4.8923,9.6998,13.7978,8.0,14.606827199999998,1.8940625,6.069625,1.9331687499999999,3.625,7.8066427125,16.0,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
603186.SH,20260608,62.0,20.0,18.0,0.0,15.2,24.611111111111107,8.7,0.0,0,0.0999779460413143,0.2525178269499375,0.2822171579798573,1.0,0.1305684840425531,0.0364190476190475,True,139.22,139.22,114.17,89.4,0.0229133745151558,0.0229133745151558,0.9359694901645924,10.0032,10.0032,-2.5171,2.5735,4.303492594161166,4.702549288853866,166930.58000000002,171058.336,2085543.4654,1.4784697926527302,1.5666859579804182,1.0,3.0,0.0,-6.808992398512048,0.0,0.0,1.0,1.0,4.0,4.0,0.0,17.410642083131165,0.0,77.0769,9.1877,2132821.4164,2132821.4164,15.7409,25.0026,1.63,9871.0269,-29904.53,-21789.0,81543.7,61896.0,88577.0,66816.0,90761.94,67789.0,69551.24,52272.0,66845.07,71051.5,0.0129740557806554,0.1088411680834158,14.572956269804028,1.0,-0.0140211129586629,0.9205863758495336,21210.7,4.7371,7.8835,12.690999999999999,1.0,16.746429,-1.91779375,-1.856325,2.3192375,0.1875,8.240241362499999,16.0,0.1875,164643906.36999997,685574452.72,520930546.35,10.0,5.0,0.5682317547365784,1.0,7.0,164643906.37,685574452.72,520930546.35,15.74,10.0032,1.0,10.0
603186.SH,20260609,62.0,20.0,11.0,34.0,22.5,23.833333333333336,9.3,0.0,0,0.0914923477912184,0.1381407471763684,0.252556305553699,0.0,0.2308135230731265,0.1284313725490196,True,149.63,149.63,114.17,94.88,0.0,0.0,1.0,10.0032,10.0032,-2.5171,4.36528,5.085530415364753,5.509868943677335,175834.81199999998,168493.15300000002,2286688.7824,1.1125263409159274,1.2293491006019464,0.0,4.0,0.0,5.123869734617359,1.0,0.0,2.0,2.0,4.0,5.0,0.0,8.69661104168197,0.0,84.7829,10.1062,2346056.5208,2346056.5208,12.4766,19.8177,1.17,9871.0269,8815.01,6459.0,67988.06,,65033.71,45139.0,57440.77,39606.0,60473.44,41992.0,66889.68,,0.0117948312690412,0.0989491599216322,14.668246400317958,1.0,0.0037573732439293,0.0,,5.7017,3.2419000000000002,11.3643,2.0,19.1332078,3.74820625,-0.0021812499999998014,3.30265,0.9375,8.6292139,16.0,0.875,123572943.27000003,1082481293.24,958908349.97,10.0,5.0,0.5302668683759183,1.0,7.0,123572943.27,1082481293.24,958908349.97,12.48,9.9978,1.0,10.0
