code,trade_date,label,position_20d,trailing_10,trailing_5,pct_chg_std_10d,pct_chg_std_5d,limit_up_count_20d,limit_up_count_60d,avg_amount_5d,pct_chg_score_day,turnover_rate,volume_ratio,circ_mv,pe,pb,fwd_ret_3,hit_limit_3,fwd_max_3,max_pct_chg_5d,max_step,was_limit,prev_turnover,prev_vol_ratio,vol_accel,cmv_yi,pullback_10d,pullback_20d,prev_pct,pct_5d,positive_5d,close_pos,body_ratio,upper_ratio,lower_ratio,amplitude,net_mf_amount,net_mf_ratio,buy_elg_ratio,buy_lg_ratio,mf_net,mf_accel,mf_pct,sector_heat,sector_rank,n_concepts,auc_amount,auc_vol,auc_amt_ratio,auc_vol_ratio,dt_is_listed,dt_net_amount,dt_net_rate,dt_l_buy_ratio,dt_n_exalter,dt_inst_net_buy,dt_hot_net_buy,dt_inst_sell_ratio,fundamental,technical,fundflow,sentiment,shortterm,id_vwap_dev,id_range,id_morning_vol_ratio,id_afternoon_strength,id_tail_vol_ratio,id_amount_ratio
603268.SH,20260706,1,0.5735580038885287,0.015037593984962294,0.03254067584480613,3.2847246547123246,2.748899790388875,0.0,1.0,1343749014.4,10.0,4.4436,1.21,3463759.53,54.3058,13.6705,-0.03887358432812971,0.0,0.027058463422099832,3.0299,0.0,0.0,4.2665,1.29,-0.06201550387596899,346.375953,0.041935483870967745,0.08140541878015586,2.0697,3.4048999999999996,4.0,0.3085106382978728,0.10638297872340419,0.5851063829787231,0.3085106382978728,0.06329966329966334,-6370.28,-0.041015905202586925,0.47457818873336227,0.5198982626609807,-6370.28,-20.273978092439222,-0.0041015905202586925,-1.5755441860465118,-0.3050776351356712,43.0,5325000.0,35500.0,0.003962793604263722,0.34250560117258483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009003381410782052,0.05739559761365953,0.6128241741278172,0.631789414024371,0.10525046310589688,1.1558382133537808
603269.SH,20260706,1,0.02453385672227674,-0.34349258649093906,-0.2934397163120567,4.379441933568706,1.5693068375559955,0.0,5.0,499914974.59999996,9.9749,8.1034,1.35,688521.127,59.5196,6.6703,-0.03194523673702232,0.0,0.03536794067313154,2.7449,0.0,0.0,8.4546,1.54,-0.12337662337662336,68.85211269999999,0.355438738374444,0.384080370942813,-1.9512,-0.2803000000000002,2.0,0.025806451612902695,0.09032258064516058,0.8838709677419367,0.025806451612902695,0.09723964868255953,-7105.66,-0.12293658792952314,0.3590786407604231,0.5338168093421247,-7105.66,-46.54034480548612,-0.012293658792952314,-1.8059659090909088,-0.3462645879948498,44.0,10751730.0,693660.0,0.021507117302502987,1.9817630714624919,1.0,19726970.68,3.05,0.5511866286055391,10.0,0.0,19726970.680000007,0.0,0.0,0.0,0.0,0.0,0.0,-0.03460275272342761,0.09239472030169704,0.6633202294699792,0.5075674697861123,0.09843325029140859,1.156069486541042
603375.SH,20260706,1,0.3216855087358686,-0.06486158819963628,0.02480070859167416,3.8763811834493263,4.411666293182203,1.0,3.0,222880583.0,10.0043,6.1422,0.9,295178.0052,460.2297,3.0081,-0.03751718719308572,0.0,-0.0335886859163228,6.1337,0.0,0.0,8.1901,1.32,-0.31818181818181823,29.51780052,0.12248767538869929,0.12481089258698944,-1.4683,2.9477,3.0,0.020289855072463874,0.8985507246376827,0.08115942028985344,0.020289855072463874,0.07454624027657726,-427.9,-0.022950070129922177,0.47229629048702065,0.42943823070105097,-427.9,-1.185580334296148,-0.0022950070129922175,-2.1597139534883723,-0.4069436477523159,43.0,478538.0,10100.0,0.002147060069382536,0.2578160377912364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.027595367148426253,0.06767567567567578,0.6106289565039821,0.6376557144051501,0.13944762099244434,0.8365543982806255
603477.SH,20260706,1,0.8193548387096778,0.11428571428571432,0.14965986394557818,3.204978869212713,4.270332359243247,1.0,1.0,288519496.0,9.9934,2.9573,0.75,775817.2305,262.1506,3.142,-0.08069336521219361,0.0,-0.004781829049611552,9.9773,0.0,0.0,3.6553,1.02,-0.26470588235294124,77.58172305,0.035510462904248495,0.035510462904248495,-3.1108,14.7157,4.0,0.8732394366197187,0.5070422535211279,0.12676056338028133,0.3661971830985908,0.0466798159105852,-202.55,-0.009020024262373432,0.6831143143095718,0.5157782930359728,-202.55,0.9261265204150482,-0.0009020024262373433,-0.7934039999999999,-0.15736223924616308,50.0,5179587.0,329700.0,0.017952294634536587,2.18574061802164,1.0,48452313.8,8.47,0.6217530694297312,10.0,27261615.0,21190698.799999997,0.017345232493128,0.0,0.0,0.0,0.0,0.0,0.02132479027909273,0.047260273972602684,0.5646342837822608,0.7710578842315369,0.20542823237713884,0.7785913573064054
603629.SH,20260706,0,0.32566875355719993,-0.05646166043719558,-0.10946603239082786,7.338988500120436,6.2292890095098326,2.0,11.0,4677787564.6,3.7753,8.1828,0.76,4299054.491,149.3738,19.4699,-0.2865818392134182,0.0,-0.2865818392134182,8.1595,0.0,0.0,7.8513,0.66,0.15151515151515138,429.90544910000006,0.2622979853885321,0.2622979853885321,-10.0,-10.486,2.0,0.39875173370319034,0.39875173370319034,0.6012482662968096,0.0,0.08654942680511366,20448.34,0.0578736827323433,0.49349985196350227,0.4813937242516165,20448.34,4.138329015446392,0.0057873682732343295,-2.2350671875,-0.419440957303029,64.0,34340714.0,200600.0,0.007341229913876281,0.9500694010068178,1.0,37229684.8,0.18,0.5049560107245645,10.0,-23558136.350000024,60787821.14999992,0.041024665210373415,90.0,58.0,31.0,30.0,31.0,-0.004762056795350356,0.088213353226408,0.6540306806287682,0.5289802598230191,0.12963252392928015,0.7556319839638234
603722.SH,20260706,1,0.7176470588235295,-0.0015128593040846239,0.0040567951318459805,4.1043667667985035,4.918095717897325,1.0,1.0,120307975.39999999,10.0,5.9453,1.98,378972.396,,4.3625,-0.12419651056014702,0.0,0.015840220385674897,10.0,1.0,1.0,2.9645,1.03,0.9223300970873787,37.8972396,0.057142857142857106,0.057142857142857106,-1.7467,0.9812000000000001,1.0,1.0,0.8481675392670162,0.0,0.15183246073298384,0.09646464646464648,-1530.55,-0.0699813497222517,0.6766834814636881,0.441741930202734,-1530.55,0.3768296506207071,-0.00699813497222517,-2.0589380952380956,-0.3899894729050229,42.0,461772.0,12700.0,0.0038382492803548584,0.22321252028905145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.1,0.0
603757.SH,20260706,1,0.7630651790957133,0.2841598287549054,-0.030045809754783104,5.933687534526906,4.684125298494907,2.0,6.0,1014020600.5999999,10.0014,7.4888,0.92,1342954.0127,92.8015,6.3284,-0.02613966409900237,1.0,-0.02613966409900237,7.6136,0.0,0.0,7.3827,0.78,0.17948717948717952,134.29540127,0.10079940044966285,0.10079940044966285,1.7725,-2.5024999999999995,2.0,0.007968127490038262,0.5996015936254995,0.39243027888446225,0.007968127490038262,0.06973190720933457,-2232.68,-0.02149227346184711,0.4076622317283791,0.5203772701064363,-2232.68,-1.3794770861908672,-0.0021492273461847108,-1.3106476923076922,-0.25628628082632926,65.0,14687759.0,208900.0,0.01448467515483334,1.4953264070634953,1.0,150827167.44,7.12,0.6433931648829364,10.0,110415746.44,40411421.0,0.04298227448301066,0.0,0.0,0.0,0.0,0.0,-0.03202123401569623,0.0690373663008752,0.592289301513221,0.688364110992942,0.1275643870524402,1.0246184893928476
603815.SH,20260706,1,0.41999999999999993,-0.06565656565656575,0.10119047619047605,3.848103601269072,2.164041172990939,1.0,3.0,67134676.60000001,10.0901,1.6873,0.86,343502.931,,2.1816,0.10474631751227492,0.0,0.10474631751227492,4.9603,0.0,0.0,2.417,1.35,-0.36296296296296304,34.350293099999995,0.06722689075630257,0.1355140186915888,2.4345,9.8483,4.0,0.6818181818181802,0.4545454545454534,0.31818181818181984,0.2272727272727267,0.039639639639639596,761.55,0.13238467874242776,0.2091251827344772,0.5224687144482366,761.55,9.128402177393532,0.013238467874242777,-0.8968895833333334,-0.17747844612630145,48.0,78255.0,14100.0,0.0011656420193435473,0.13501479417425527,1.0,35327698.0,26.08,0.7366286014299541,10.0,-188242.0,35515940.0,0.04919150567870361,0.0,0.0,0.0,0.0,0.0,0.007227670777990358,0.03888888888888897,0.4543295701550276,1.2010453769469092,0.07959169994158935,0.8571487331779296
603819.SH,20260706,1,0.7874396135265694,0.059125964010282805,0.10160427807486627,2.6660671049834814,2.0690746321967217,0.0,2.0,65530063.4,10.0324,3.8821,1.68,269114.5272,136.4943,3.3135,-0.013970588235294068,0.0,0.003676470588235281,5.102,0.0,0.0,2.8699,1.2,0.3999999999999999,26.91145272,0.01826846703733125,0.0343750000000001,1.6422,9.875900000000001,4.0,0.786516853932583,0.786516853932583,0.21348314606741703,0.0,0.07200647249190943,1655.56,0.16067085565518643,0.5,0.3931246502142797,1655.56,18.191692627206645,0.01606708556551864,-0.8764697674418603,-0.1735202751281495,43.0,568051.0,45700.0,0.008668555629689807,0.5406748379158582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013255335414325664,0.07632933104631223,0.38515687851971037,1.5963446475195822,0.15920921868345086,1.5733995612157459
603861.SH,20260706,1,0.04392386530014652,-0.18600129617627992,-0.11859649122807014,5.359393629077826,2.791096133779702,2.0,3.0,269306180.0,10.0318,2.5276,0.66,663904.644,33.2502,1.694,-0.02243125904486254,1.0,0.09985528219971052,2.0309,0.0,0.0,2.7757,0.71,-0.07042253521126751,66.3904644,0.19846841097638795,0.34206390780513357,-4.2768,-12.2685,1.0,0.5000000000000014,0.18333333333333546,0.4999999999999985,0.31666666666666604,0.047770700636942644,1457.62,0.08635690525365072,0.7707916759238688,0.49265321867341016,1457.62,1.29086548055203,0.008635690525365072,-1.383357142857143,-0.2698216221811431,56.0,3052400.0,234800.0,0.011334311006156636,1.75740649912575,1.0,81301137.0,46.52,0.7657292191233486,10.0,-24366075.0,105667212.0,0.13942026513148525,0.0,0.0,0.0,0.0,0.0,-0.006200103175449501,0.04220779220779214,0.6453901770878553,0.5494502945678897,0.17100279927548165,0.6270040331046246
603903.SH,20260706,1,0.9293785310734464,0.21459227467811148,0.10202492211838021,3.815901943132187,3.7330487226394458,1.0,4.0,276182044.2,10.0353,10.8137,1.53,361277.0925,,2.528,0.03725112395632624,0.0,0.03725112395632624,8.0978,0.0,0.0,4.5848,0.68,1.25,36.12770925,0.017361111111111112,0.017361111111111112,-3.252,10.1494,4.0,0.8106060606060607,0.8106060606060607,0.18939393939393936,0.0,0.0932862190812721,4128.46,0.10698253125609086,0.714709885259021,0.4608999064273885,4128.46,3.204514265270488,0.010698253125609087,-0.9052804347826087,-0.17910327094181697,46.0,5234566.0,352496.0,0.018953317603114476,1.2767263510109361,1.0,21939493.0,11.05,0.6341916390580051,10.0,0.0,21939493.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012254074236987433,0.10091743119266061,0.5148662598018798,0.9422519556531037,0.09112805374961516,1.3974298261059797
603931.SH,20260706,1,0.21942446043165503,-0.03000535809966065,0.0077936537390981275,4.321670680682993,4.937162151033729,0.0,5.0,643491626.4000001,9.9982,4.8267,0.9,1083801.6704,88.4632,5.431,-0.0693003013056579,0.0,-0.057582859055908986,6.3091,0.0,0.0,5.8835,1.1,-0.18181818181818188,108.38016703999999,0.12233354880413704,0.1377996507382124,2.4934,1.3901,3.0,0.0,0.5797413793103443,0.42025862068965575,0.0,0.08543546308230529,-1992.95,-0.03710989918771282,0.4762403836563997,0.49761233187436266,-1992.95,-1.3197673485760129,-0.003710989918771282,-2.1343249999999996,-0.4026980185290466,40.0,3465917.0,63700.0,0.0053861104912739845,0.6613333643409051,1.0,79936356.04,7.74,0.64371213967548,10.0,-3475703.780000001,83412059.82,0.036401879894676956,0.0,0.0,0.0,0.0,0.0,-0.02581142571946582,0.07751795249493654,0.682602963009105,0.46498045597651677,0.10148358094288888,0.8344779278700493
603986.SH,20260706,0,0.5731436081484103,0.07753577106518272,-0.11977922077922076,6.5610849522678025,6.298705728957339,3.0,6.0,39509308502.6,-3.4643,9.3273,1.26,45308375.5063,288.6033,18.8193,0.014061043268275508,1.0,0.014061043268275508,9.0909,0.0,0.0,6.768,0.89,0.4157303370786516,4530.83755063,0.1994779486452649,0.1994779486452649,-9.9999,-11.6125,1.0,0.47032266631257447,0.06944628867348322,0.5296773336874255,0.4008763776390913,0.11111438983726035,143250.54,0.03356878789292607,0.46980433247271886,0.4928322146957337,143250.54,2.313801602000164,0.003356878789292607,-3.3631041666666666,-0.5867012202288293,72.0,677166000.0,981400.0,0.01713940399527462,1.5739617269410557,1.0,2833195648.2,3.61,0.5668123216137908,10.0,3548919962.0,-715724313.7999997,0.044631987294562345,90.0,97.0,46.0,45.0,36.0,-0.00933906556443187,0.10617283950617273,0.6941020809109498,0.44071027519120126,0.09274688264303757,1.0797214935612636
605060.SH,20260706,1,0.5608465608465609,-0.0017068082685377517,0.08023804637800125,4.746324239461523,6.698029243292387,1.0,6.0,531609395.0,10.0019,2.8098,0.7,1257782.2656,55.6215,5.0106,-0.08640472878998617,0.0,-0.029902642559110015,9.9938,0.0,0.0,2.9516,0.76,-0.07894736842105265,125.77822656000001,0.0864283234987851,0.0864283234987851,-10.0052,8.9175,4.0,0.6185770750988144,0.32411067193675885,0.38142292490118557,0.2944664031620556,0.09612462006079031,1246.36,0.03556063067843877,0.49694373141770243,0.5389202004776442,1246.36,2.6982926596628922,0.003556063067843877,-1.1704369565217392,-0.22990332206714517,46.0,834612.0,15700.0,0.0015699722537823094,0.23385018693120038,1.0,-123871910.0,-16.55,0.2917886494852554,10.0,-160855809.0,36983899.0,0.2815346812903391,0.0,0.0,0.0,0.0,0.0,0.008043864412809354,0.09286432160804026,0.7126174836528293,0.4032773864515185,0.10600711977002249,0.659486232368034
605196.SH,20260706,1,0.0777408637873755,-0.15281329923273657,0.014936805821524235,2.950757034914939,1.4386053070943399,0.0,1.0,412281643.0,10.0,3.2751,1.01,1338151.42,47.396,3.9993,-0.19588336192109768,0.0,-0.09982847341337908,2.7929,0.0,0.0,2.8233,0.75,0.3466666666666667,133.81514199999998,0.17522564581388117,0.3437345220406142,-1.1882,1.5361,2.0,0.5161290322580647,0.21935483870967723,0.4838709677419353,0.2967741935483875,0.05849056603773588,3793.16,0.08613188893152637,0.4774800868935554,0.5134334835160628,3793.16,13.149886223747528,0.008613188893152638,-1.4005195652173914,-0.27300125172824974,46.0,2399040.0,88200.0,0.005818934800354426,0.5333228845584522,1.0,70196545.78,7.74,0.567042645440677,10.0,68083716.18,2112829.6000000015,0.141963753694135,0.0,0.0,0.0,0.0,0.0,-0.0051572448374772595,0.04257767548906788,0.677290812562735,0.4764706407520824,0.10727545380885004,1.0685015825455997
605377.SH,20260706,1,0.6036036036036039,0.1544502617801049,0.01965317919075149,4.324347664862296,4.846333537675673,3.0,3.0,121190414.39999998,9.9773,1.7986,0.75,490983.2046,18.1251,1.2363,-0.027835051546391765,0.0,-0.003092783505154628,10.0578,0.0,0.0,2.1781,0.87,-0.13793103448275856,49.09832046,0.09072164948453598,0.09072164948453598,-2.3732,2.5097,1.0,0.03333333333333274,0.4666666666666702,0.49999999999999706,0.03333333333333274,0.03401360544217675,-939.29,-0.10532153573059647,1.0,0.475941502195682,-939.29,-0.42398653770352623,-0.010532153573059646,-0.7188708333333333,-0.14279163735713826,48.0,386754.0,43800.0,0.0031912920004009827,0.437462883072164,1.0,7177450.26,5.0,0.5464469041803597,10.0,10412748.469999999,-3235298.2100000004,0.10664021254435538,0.0,0.0,0.0,0.0,0.0,-0.00992785316352951,0.02947845804988658,0.6312598629671801,0.5841336645412402,0.15450150816004474,0.7359748742636532
000007.SZ,20260707,0,0.36293436293436343,-0.023502653525397932,0.04800650935720108,3.29699347336327,2.9848958597579247,0.0,1.0,112818523.95000002,-10.0155,5.115,2.67,446225.024,2315.3782,24.9159,-0.042277825711820594,0.0,-0.03364969801553064,6.4463,0.0,0.0,1.9272,1.02,1.6176470588235294,44.622502399999995,0.06531204644412182,0.11355815554026144,0.8333,4.9279,3.0,0.6446280991735542,0.6446280991735542,0.3553719008264458,0.0,0.09394409937888205,666.87,0.02895499220068778,0.4066000175465715,0.5974241746326235,666.87,2.623819031849615,0.002895499220068778,-1.227225,-0.24063214235187325,32.0,4218750.0,312500.0,0.037394125116099776,1.7634644034129385,1.0,-130272028.47,-9.85,0.39270364890514964,20.0,-190197464.62,-33438905.0,0.176346691473698,49.0,0.0,20.0,32.0,14.0,-0.010629599345870822,0.03158769742310885,0.4003,1.4961,0.1176,0.7240340339517444
000021.SZ,20260707,0,0.5885167464114831,0.14181662382176508,-0.09446143391097528,5.630365142857078,6.334838092453508,2.0,3.0,13506911399.168,1.4447,10.4495,0.67,8390249.2414,73.8888,6.2808,0.0710190493804328,1.0,0.0710190493804328,9.1913,0.0,0.0,14.937,0.96,-0.30208333333333326,839.0249241399999,0.19486404833836865,0.19486404833836865,-0.2142,-8.8249,1.0,0.17002237136465284,0.5816554809843405,0.24832214765100666,0.17002237136465284,0.08386491557223263,-83145.31,-0.09257750463948977,0.42260806999009565,0.47368322614171265,-83145.31,-8.516177643104703,-0.009257750463948977,-2.1651618421052636,-0.4078523847010536,76.0,100826722.5,1920509.0,0.007464824453221093,1.1675462474877736,1.0,-276023855.23,-2.78,0.43421357663916127,10.0,-170977691.6,77782595.77,0.06502066211303172,84.5,75.05,36.0,47.0,49.0,0.03921933085501861,0.12609970674486815,0.6121,0.6317,0.0758,0.9366402224848596
000060.SZ,20260707,0,0.2572815533980583,-0.16231555051078328,-0.05626598465473154,4.413676559952598,2.237906154958246,1.0,3.0,1836918498.632,-6.9106,9.0809,1.88,3277543.7556,40.8801,1.6409,-0.055312954876273634,0.0,-0.040756914119359555,2.0747,0.0,0.0,4.5222,0.85,1.211764705882353,327.75437555999997,0.17171717171717174,0.17171717171717174,-2.4291,-5.6318,2.0,0.10937500000000035,0.20312499999999967,0.6875,0.10937500000000035,0.08672086720867217,-5153.28,-0.01664812636612422,0.563910557639642,0.5474416325883834,-5153.28,0.7846826738510418,-0.0016648126366124217,-1.0709945454545455,-0.2109820347615668,55.0,28631408.0,3998800.0,0.01558665124300427,0.9915367276977013,1.0,-176126729.0,-4.58,0.4108947974227968,10.0,-287570008.2,-35933778.44,0.07663633364930228,80.5,58.0,31.0,44.0,27.0,-0.01899592944369055,0.04426002766251713,0.5983,0.6697,0.1761,0.8058965414646684
000100.SZ,20260707,0,0.4088397790055251,0.04008016032064132,-0.018903591682419618,5.040043792416392,6.702053709841484,3.0,3.0,11005622459.230001,1.3487,8.6162,0.86,9929525.8017,23.9012,1.7222,-0.026615969581748944,0.0,0.019011406844106515,10.0189,0.0,0.0,8.6931,0.8,0.07499999999999996,992.9525801699999,0.1709265175718849,0.1709265175718849,-4.5608,-0.7968999999999999,2.0,0.022222222222223715,0.9111111111111091,0.0666666666666672,0.022222222222223715,0.08670520231213875,-183893.17,-0.2101073410281498,0.4577769199023279,0.45366516248648814,-183893.17,-0.9335257748348216,-0.02101073410281498,-1.912989534883721,-0.3649614734916169,86.0,115554581.88,22264852.0,0.010499595303043374,1.3506555059554701,1.0,841430324.82,12.64,0.7166581610994689,10.0,1311608401.33,197517729.8,0.0035729841662925483,58.0,86.0,29.0,43.0,54.0,-0.0017667844522968323,0.05807622504537213,0.6904,0.447,0.1059,0.8553395420270132
000566.SZ,20260707,0,0.9053627760252364,0.7331536388140161,0.41629955947136565,5.581730949221756,3.467068961875434,6.0,6.0,1418451025.122,-9.9533,26.9772,1.79,833800.9908,,1875.6984,-0.14507772020725385,0.0,-0.10017271157167529,10.02,0.0,0.0,27.6679,2.51,-0.28685258964143423,83.38009908000001,0.04457652303120367,0.04457652303120367,1.6556,36.3288,5.0,0.7345132743362828,0.654867256637167,0.2654867256637173,0.07964601769911565,0.17573872472783839,15195.33,0.0696327146779388,0.4083254823744661,0.4561993460685807,15195.33,3.0157216249643226,0.00696327146779388,-0.5510363636363637,-0.10976325038187344,66.0,54119130.0,9347000.0,0.038153682461715764,2.671927385915311,1.0,-48920591.34,-0.96,0.47230734378982014,30.0,-102466718.89999999,-102133155.75999999,0.0330815445560266,70.8,0.0,0.0,48.0,27.0,0.0032679738562091387,0.13286713286713292,0.7214,0.3841,0.0937,1.5475432194151362
000593.SZ,20260707,0,0.725212464589235,-0.0641366223908919,0.2391959798994976,5.571370140198908,4.349126055933536,2.0,6.0,504402138.03599995,6.4477,4.8632,0.68,884019.5712,434.8755,10.0012,-0.1519999999999999,0.0,-0.09980952380952379,9.9911,1.0,1.0,8.5076,1.29,-0.4728682170542635,88.40195712,0.06943396226415094,0.07293233082706771,-1.6667,22.3687,4.0,1.0,0.5868852459016389,0.0,0.41311475409836107,0.12368207623682079,-2656.32,-0.06396957412548863,0.8011559596972551,0.48875936753993177,-2656.32,-3.6016081799751234,-0.006396957412548864,-0.9100619999999999,-0.1800287485961996,50.0,10005060.0,393900.0,0.01983548293224309,2.259429806875252,1.0,60037383.52,4.53,0.5835726626849022,10.0,-26935793.05,84531822.62,0.024107045285230423,77.8,75.0,15.0,56.0,37.0,-0.006645990252547529,0.11789772727272729,0.6953,0.437,0.0944,1.3643852000303818
000601.SZ,20260707,0,0.6206896551724139,0.06676557863501476,0.21043771043771042,5.169675163728859,6.974521977426123,2.0,6.0,601934937.086,-8.3449,16.7168,2.74,754675.7015,71.412,1.8513,-0.02427921092564489,0.0,-0.02427921092564489,10.0855,0.0,0.0,14.2148,3.15,-0.13015873015873003,75.46757015,0.009641873278236832,0.10904584882280048,-6.7797,20.6679,3.0,0.9027777777777786,0.7361111111111117,0.09722222222222142,0.16666666666666688,0.10013908205841443,14572.86,0.11869614715058957,0.5920203086678631,0.5091635773745647,14572.86,3.2816439643024897,0.011869614715058957,-1.1753578947368422,-0.23083527877040252,57.0,10619790.0,1539100.0,0.017642753968412243,0.8771655212592443,1.0,52687847.41,9.13,0.6547406046758711,10.0,25079589.02,41742856.4,0.007855758527951624,73.8,82.64999999999999,44.0,47.0,53.0,-0.0060240963855421326,0.06327160493827155,0.6742,0.4796,0.1162,1.6450162384552347
000620.SZ,20260707,0,0.5726495726495726,0.19723183391003452,0.08805031446540879,5.219696164490803,6.652107631901337,4.0,6.0,1853996257.988,-3.7572,7.5118,0.62,1616425.0848,,5.544,0.09009009009009006,1.0,0.09009009009009006,10.0629,0.0,0.0,9.1401,0.66,-0.06060606060606066,161.64250848,0.12626262626262627,0.12626262626262627,-2.439,9.5792,2.0,0.024999999999999474,0.7250000000000002,0.2500000000000003,0.024999999999999474,0.11560693641618494,-12198.39,-0.09741735879601654,0.507411904490633,0.42066663637417656,-12198.39,0.10677367270650347,-0.009741735879601653,-1.1147103448275861,-0.2193204128423675,58.0,11799636.0,3390700.0,0.0063644335575980295,0.9661947252669595,1.0,44166342.28,1.41,0.5330706835582391,10.0,40286045.2,3355353.079999998,0.006219223871249874,77.8,0.0,15.0,48.0,59.0,-0.01098901098901095,0.04481792717086841,0.6345,0.5753,0.143,0.8389327310120532
000636.SZ,20260707,0,0.15394824153948244,-0.198410523431077,-0.2712096673726174,6.717931707145809,4.800531647474059,3.0,8.0,5690206172.672,4.7179,7.0486,0.84,6768526.635,238.9032,5.4222,-0.020404831864185402,0.0,0.05370551746653596,2.99,0.0,0.0,7.837,0.85,-0.0117647058823529,676.8526635,0.30357142857142855,0.30357142857142855,-5.5705,-30.064799999999998,1.0,0.02673796791443887,0.8676470588235282,0.10561497326203287,0.02673796791443887,0.12786324786324793,14812.81,0.02954109063582665,0.43845171647664555,0.472274214834201,14812.81,34.96739024864025,0.002954109063582665,-2.231185185185185,-0.41880094123464195,81.0,70417115.0,1218500.0,0.01237514298483382,1.4941238872593585,1.0,483596448.72,14.97,0.7927854356029345,10.0,517404552.0,-33808103.28,0.0,86.0,51.0,32.0,46.0,35.0,-0.016793655730057644,0.11219512195121961,0.7055,0.4156,0.1149,1.0247411773942616
000657.SZ,20260707,0,0.32152974504249293,-0.25726945444475224,-0.15810400753374487,5.906750454376332,4.64039860158586,3.0,6.0,8597950465.662,-4.4991,7.4943,1.19,11690236.9638,143.157,17.1597,-0.02771993753253521,0.0,-0.01106194690265494,1.1361,0.0,0.0,6.7449,1.08,0.10185185185185164,1169.02369638,0.29414860952715155,0.29414860952715155,-7.6265,-16.1036,3.0,0.0,0.918972332015811,0.08102766798418902,0.0,0.12577678349490437,-35483.67,-0.03883036786905031,0.3805444803784849,0.4325088800824681,-35483.67,-13.184071009168012,-0.003883036786905031,-1.354564556962025,-0.26447409667515176,79.0,86668287.48,1081596.0,0.010080110117653134,0.9933266131698552,1.0,74743922.47,0.82,0.5136022474237225,10.0,479975237.08000016,-70296256.70000002,0.05851085741511335,90.0,65.0,34.0,45.0,47.0,-0.008517699115044408,0.08028201046167838,0.6908,0.4456,0.1266,1.0303628127866749
000725.SZ,20260707,0,0.5583756345177665,0.11976911976911975,-0.023899371069182385,5.310563457402613,6.580849002795915,1.0,4.0,39761733854.08,-2.3196,10.4864,0.78,27444896.0616,49.0807,2.1122,0.0013192612137202797,0.0,0.07519788918205816,9.1824,0.0,0.0,11.7177,0.86,-0.09302325581395343,2744.4896061599998,0.18315789473684213,0.18315789473684213,-7.9121,-1.3286000000000004,3.0,0.025641025641025116,0.5769230769230788,0.39743589743589613,0.025641025641025116,0.1005154639175257,-290019.38,-0.09761397555486459,0.4536177139844535,0.47329256464261404,-290019.38,0.3792188916497056,-0.00976139755548646,-2.3784208791208785,-0.4427805626277343,91.0,307786505.96,40181006.0,0.007740771745254706,1.0834133301563784,1.0,1782691282.05,3.61,0.5689014188472004,10.0,3633003582.38,-171439587.89,0.0,77.0,74.1,46.0,42.0,33.0,-0.023310023310023187,0.07322929171668657,0.6569,0.5202,0.155,0.8947158374571123
000908.SZ,20260707,0,0.8408163265306123,0.2758007117437722,0.30839416058394153,5.238415907359304,3.812464912153291,3.0,3.0,300999199.256,-6.834,9.8404,2.41,630798.2448,,6.0443,0.010479041916167775,0.0,0.04341317365269459,10.08,0.0,0.0,8.8626,2.92,-0.17465753424657526,63.07982448,0.05158730158730155,0.05158730158730155,10.08,27.9588,5.0,0.6829268292682928,0.4390243902439026,0.31707317073170715,0.24390243902439018,0.17154811715481166,3961.15,0.06453092495461617,0.47573765383385735,0.4575375395102718,3961.15,-0.17653429903083775,0.006453092495461618,-0.6061179487179488,-0.120633259535794,39.0,8640264.0,1250400.0,0.028705272377324335,1.4443316865672717,1.0,10510459.96,1.71,0.5386348994193757,10.0,14076015.920000002,6604591.0,0.01933438003167594,77.8,0.0,23.8,50.0,33.0,0.01128349788434413,0.17391304347826075,0.8164,0.223,0.0905,2.0216935709601223
000962.SZ,20260707,0,0.3839441535776615,-0.018900591545231604,-0.2756710694503621,6.585603427816999,2.677010845402013,2.0,5.0,3443039068.732,-6.3824,6.638,0.75,3421608.36,138.8826,8.9579,0.02136349355953504,0.0,0.025761859880615745,-3.4938,0.0,0.0,7.9174,0.88,-0.1477272727272727,342.16083599999996,0.2934330839567747,0.2934330839567747,-8.832,-31.040200000000002,0.0,0.0,0.8536345776031427,0.14636542239685738,0.0,0.14970588235294127,43686.31,0.18337184664781536,0.4072520513143548,0.42909408826551493,43686.31,36.26737698764758,0.018337184664781535,-1.4614800000000001,-0.2842466792099277,65.0,14094652.0,213200.0,0.004093666008033643,0.6383069178458279,1.0,-170972968.64,-7.18,0.4292428024763464,10.0,317181374.5,-354157634.0,0.0306309690305752,84.5,47.0,0.0,43.0,46.0,-0.02628865979381434,0.08839925670294657,0.6458,0.5449,0.1149,0.8978849267425009
